date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-01-11,4.016427457386097,4.016427420759724,4.016427491349907,44860384733
2025-01-12,4.122555171858225,4.122555130239938,4.122555211298008,44860384733
2025-01-13,4.228682886330352,4.228682839007234,4.228682931076142,44860384733
2025-01-14,4.334810600802479,4.3348105492756615,4.334810652543691,44860384733
2025-01-15,4.440938315274607,4.440938257257226,4.4409383734949985,44860384733
2025-01-16,4.547066029746734,4.547065965421798,4.547066094205833,44860384733
2025-01-17,4.6531937442188624,4.6531936734317085,4.653193814565666,44860384733
2025-01-18,4.759321458690989,4.759321385050489,4.759321534528758,44860384733
2025-01-19,4.865449173163117,4.865449092872342,4.865449258114598,44860384733
2025-01-20,4.971576887635244,4.971576799115603,4.971576976736145,44860384733
2025-01-21,5.077704602107372,5.0777045082209735,5.077704697623597,44860384733
2025-01-22,5.183832316579499,5.183832217355354,5.1838324173770545,44860384733
2025-01-23,5.289960031051627,5.289959923194628,5.28996013920034,44860384733
2025-01-24,5.3960877455237535,5.396087630373454,5.396087862953307,44860384733
2025-01-25,5.502215459995882,5.502215338996649,5.5022155869344695,44860384733
2025-01-26,5.608343174468009,5.60834304670515,5.608343311534273,44860384733
2025-01-27,5.714470888940136,5.714470753602314,5.714471035798242,44860384733
2025-02-18,1.0,0.9999999985774753,1.0000000012673538,44860385094
2025-02-19,1.0,0.9999999987099515,1.0000000013458465,44860385094
2025-02-20,1.0,0.9999999985335045,1.0000000014831958,44860385094
2025-02-21,1.0,0.999999998424927,1.0000000015954855,44860385094
2025-02-22,1.0,0.9999999982890451,1.000000001795688,44860385094
2025-02-23,1.0,0.999999998109778,1.0000000020932824,44860385094
2025-02-24,1.0,0.9999999977546209,1.000000002387475,44860385094
2025-02-25,1.0,0.9999999975335435,1.0000000030231486,44860385094
2025-02-26,1.0,0.9999999967042084,1.0000000036736267,44860385094
2025-02-27,1.0,0.9999999964056218,1.0000000046896795,44860385094
2025-02-28,1.0,0.9999999955624103,1.0000000056106289,44860385094
2025-03-01,1.0,0.9999999947000932,1.0000000066169892,44860385094
2025-03-02,1.0,0.999999994105655,1.0000000073590176,44860385094
2025-03-03,1.0,0.9999999928869489,1.0000000081675728,44860385094
2025-03-04,1.0,0.9999999918261835,1.0000000094962107,44860385094
2025-03-05,1.0,0.9999999909066577,1.000000010651472,44860385094
2025-03-06,1.0,0.999999990296727,1.0000000111142857,44860385094
2025-03-07,1.0,0.9999999894571284,1.0000000127481043,44860385094
2025-03-08,1.0,0.9999999885975056,1.000000014688187,44860385094
2025-03-09,1.0,0.9999999875569364,1.0000000156699669,44860385094
2025-03-10,1.0,0.9999999860856915,1.0000000174469066,44860385094
2025-03-11,1.0,0.999999985216035,1.0000000181500057,44860385094
2025-03-12,1.0,0.9999999841767023,1.0000000196209051,44860385094
2025-03-13,1.0,0.9999999831929414,1.0000000205686876,44860385094
2025-03-14,1.0,0.9999999819052429,1.0000000214800304,44860385094
2025-03-15,1.0,0.9999999805273073,1.0000000236889608,44860385094
2025-03-16,1.0,0.9999999796062333,1.0000000251433383,44860385094
2025-03-17,1.0,0.9999999785418459,1.0000000260656778,44860385094
2025-03-04,0.4800095065282888,-0.5220328568502959,1.445929166408069,7405700714
2025-03-05,0.4785151304233712,-0.5396436654688124,1.439621168066579,7405700714
2025-03-06,0.47702075431845337,-0.43530023959530667,1.439975483685689,7405700714
2025-03-07,0.47552637821353577,-0.5434036776870164,1.4386543496050608,7405700714
2025-03-08,0.47403200210861807,-0.5238578310966676,1.452937959697392,7405700714
2025-03-09,0.47253762600370053,-0.5150163710363279,1.4320949411244166,7405700714
2025-03-10,0.47104324989878266,-0.510615081839744,1.4399915061147814,7405700714
2025-03-11,0.4695488737938651,-0.5004869730659197,1.4945692345695887,7405700714
2025-03-12,0.46805449768894736,-0.5224646163207733,1.4170363873738634,7405700714
2025-03-13,0.4665601215840298,-0.5275158934519728,1.4098219645889971,7405700714
2025-03-14,0.46506574547911195,-0.5063469787134859,1.4855053068316415,7405700714
2025-03-15,0.4635713693741944,-0.5295073389314292,1.3971830616492102,7405700714
2025-03-16,0.4620769932692767,-0.5316824887018617,1.3717512340770786,7405700714
2025-03-17,0.4605826171643591,-0.4678373665926673,1.3985061197288182,7405700714
2025-03-18,0.4590882410594413,-0.4955043728914028,1.4150832451912314,7405700714
2025-03-19,0.4575938649545237,-0.4886267380401099,1.4430580555928072,7405700714
2025-03-20,0.45609948884960605,-0.5011618626077943,1.4536961934042485,7405700714
2025-03-21,0.45460511274468846,-0.4803660359502468,1.3976312333983385,7405700714
2025-03-22,0.45311073663977064,-0.6107451125094209,1.416390837785168,7405700714
2025-03-23,0.45161636053485305,-0.500460194349146,1.3789415187862588,7405700714
2025-03-24,0.45012198442993534,-0.5140192139272717,1.487998179680557,7405700714
2025-03-25,0.4486276083250178,-0.5602746752018318,1.4463416250297776,7405700714
2025-03-26,0.44713323222010004,-0.46017719652574574,1.4473332848967426,7405700714
2025-03-27,0.4456388561151825,-0.6268877973548008,1.3927037277974008,7405700714
2025-03-28,0.44414448001026463,-0.45871610985619676,1.5425365738768102,7405700714
2025-03-29,0.4426501039053471,-0.5693364251207369,1.452841443205779,7405700714
2025-03-30,0.44115572780042944,-0.5190385557192989,1.4290363706224811,7405700714
2025-03-31,0.43966135169551157,-0.5118711589223293,1.4804801768830411,7405700714
2025-02-18,3.7817642707449663,3.4683262229155805,4.12429249392699,44942965112
2025-02-19,3.7535581870969197,3.4133977076117077,4.070195255146621,44942965112
2025-02-20,3.7253521034488726,3.3713118051268536,4.051603180575265,44942965112
2025-02-21,3.697146019800825,3.353520100157355,4.00924862121622,44942965112
2025-02-22,3.668939936152778,3.3189414912611968,4.011726837127262,44942965112
2025-02-23,3.640733852504731,3.3078847855466584,3.968772856538705,44942965112
2025-02-24,3.612527768856684,3.2807863340618546,3.9361849901420443,44942965112
2025-02-25,3.584321685208637,3.242521258506414,3.9044515134534885,44942965112
2025-02-26,3.55611560156059,3.224517999672341,3.864468745960244,44942965112
2025-02-27,3.5279095179125433,3.198362066710091,3.8553404336211723,44942965112
2025-02-28,3.499703434264496,3.1760583246953065,3.8365447388540286,44942965112
2025-03-01,3.4714973506164486,3.1298815826274313,3.8260215138121363,44942965112
2025-03-02,3.4432912669684015,3.1256320571339486,3.803886081534735,44942965112
2025-03-03,3.4150851833203544,3.057453101094216,3.7400892650924202,44942965112
2025-03-04,3.3868790996723077,3.0480176206109206,3.72497350161428,44942965112
2025-03-05,3.3586730160242606,3.0319134385458155,3.6878274403825086,44942965112
2025-03-06,3.3304669323762135,3.0041909408960135,3.670167421158605,44942965112
2025-03-07,3.302260848728167,2.945694781850392,3.6181233095615277,44942965112
2025-03-08,3.274054765080119,2.9551465996478505,3.606802689179816,44942965112
2025-03-09,3.245848681432072,2.92243267168762,3.5995317245352085,44942965112
2025-03-10,3.217642597784025,2.8760994717861603,3.5464529729553336,44942965112
2025-03-11,3.1894365141359784,2.8689014810788684,3.5247618848118254,44942965112
2025-03-12,3.161230430487931,2.825141777812873,3.489200511423121,44942965112
2025-03-13,3.133024346839884,2.7993780134457045,3.4412948344992627,44942965112
